Quarters,NonUsers,Users,FrequentUsers,Label
95,425,68,7,"No-learning, No-expansion, Implemented"
96,425,68,7,"No-learning, No-expansion, Implemented"
97,425,68,7,"No-learning, No-expansion, Implemented"
98,425,68,7,"No-learning, No-expansion, Implemented"
99,425,68,7,"No-learning, No-expansion, Implemented"
100,425,68,7,"No-learning, No-expansion, Implemented"
101,425,68,7,"No-learning, No-expansion, Implemented"
102,425,68,7,"No-learning, No-expansion, Implemented"
103,425,68,7,"No-learning, No-expansion, Implemented"
104,425,68,7,"No-learning, No-expansion, Implemented"
105,425,68,7,"No-learning, No-expansion, Implemented"
106,424,69,7,"No-learning, No-expansion, Implemented"
107,424,69,7,"No-learning, No-expansion, Implemented"
108,424,69,7,"No-learning, No-expansion, Implemented"
1,457,43,0,"No-learning, No-expansion, Implemented"
2,454,46,0,"No-learning, No-expansion, Implemented"
3,453,47,0,"No-learning, No-expansion, Implemented"
4,453,47,0,"No-learning, No-expansion, Implemented"
5,450,50,0,"No-learning, No-expansion, Implemented"
6,448,52,0,"No-learning, No-expansion, Implemented"
7,446,54,0,"No-learning, No-expansion, Implemented"
8,446,54,0,"No-learning, No-expansion, Implemented"
9,445,55,0,"No-learning, No-expansion, Implemented"
10,445,55,0,"No-learning, No-expansion, Implemented"
11,445,55,0,"No-learning, No-expansion, Implemented"
12,445,55,0,"No-learning, No-expansion, Implemented"
13,445,55,0,"No-learning, No-expansion, Implemented"
14,442,58,0,"No-learning, No-expansion, Implemented"
15,442,58,0,"No-learning, No-expansion, Implemented"
16,442,58,0,"No-learning, No-expansion, Implemented"
17,442,58,0,"No-learning, No-expansion, Implemented"
18,441,59,0,"No-learning, No-expansion, Implemented"
19,441,59,0,"No-learning, No-expansion, Implemented"
20,441,59,0,"No-learning, No-expansion, Implemented"
21,441,59,0,"No-learning, No-expansion, Implemented"
22,441,59,0,"No-learning, No-expansion, Implemented"
23,441,59,0,"No-learning, No-expansion, Implemented"
24,441,59,0,"No-learning, No-expansion, Implemented"
25,434,58,8,"No-learning, No-expansion, Implemented"
26,434,58,8,"No-learning, No-expansion, Implemented"
27,434,58,8,"No-learning, No-expansion, Implemented"
28,434,58,8,"No-learning, No-expansion, Implemented"
29,434,58,8,"No-learning, No-expansion, Implemented"
30,434,58,8,"No-learning, No-expansion, Implemented"
31,434,58,8,"No-learning, No-expansion, Implemented"
32,434,58,8,"No-learning, No-expansion, Implemented"
33,434,58,8,"No-learning, No-expansion, Implemented"
34,434,58,8,"No-learning, No-expansion, Implemented"
35,434,58,8,"No-learning, No-expansion, Implemented"
36,434,58,8,"No-learning, No-expansion, Implemented"
37,434,58,8,"No-learning, No-expansion, Implemented"
38,433,59,8,"No-learning, No-expansion, Implemented"
39,433,59,8,"No-learning, No-expansion, Implemented"
40,433,59,8,"No-learning, No-expansion, Implemented"
41,433,59,8,"No-learning, No-expansion, Implemented"
42,433,59,8,"No-learning, No-expansion, Implemented"
43,433,59,8,"No-learning, No-expansion, Implemented"
44,433,59,8,"No-learning, No-expansion, Implemented"
45,432,60,8,"No-learning, No-expansion, Implemented"
46,432,60,8,"No-learning, No-expansion, Implemented"
47,432,60,8,"No-learning, No-expansion, Implemented"
48,432,60,8,"No-learning, No-expansion, Implemented"
49,432,60,8,"No-learning, No-expansion, Implemented"
50,432,60,8,"No-learning, No-expansion, Implemented"
51,432,60,8,"No-learning, No-expansion, Implemented"
52,432,60,8,"No-learning, No-expansion, Implemented"
53,432,60,8,"No-learning, No-expansion, Implemented"
54,432,60,8,"No-learning, No-expansion, Implemented"
55,432,60,8,"No-learning, No-expansion, Implemented"
56,432,60,8,"No-learning, No-expansion, Implemented"
57,432,60,8,"No-learning, No-expansion, Implemented"
58,432,60,8,"No-learning, No-expansion, Implemented"
59,432,60,8,"No-learning, No-expansion, Implemented"
60,432,60,8,"No-learning, No-expansion, Implemented"
61,432,60,8,"No-learning, No-expansion, Implemented"
62,432,60,8,"No-learning, No-expansion, Implemented"
63,432,60,8,"No-learning, No-expansion, Implemented"
64,432,60,8,"No-learning, No-expansion, Implemented"
65,432,60,8,"No-learning, No-expansion, Implemented"
66,432,60,8,"No-learning, No-expansion, Implemented"
67,432,60,8,"No-learning, No-expansion, Implemented"
68,432,60,8,"No-learning, No-expansion, Implemented"
69,432,60,8,"No-learning, No-expansion, Implemented"
70,432,60,8,"No-learning, No-expansion, Implemented"
71,432,60,8,"No-learning, No-expansion, Implemented"
72,432,60,8,"No-learning, No-expansion, Implemented"
73,432,60,8,"No-learning, No-expansion, Implemented"
74,432,60,8,"No-learning, No-expansion, Implemented"
75,431,61,8,"No-learning, No-expansion, Implemented"
76,431,61,8,"No-learning, No-expansion, Implemented"
77,431,61,8,"No-learning, No-expansion, Implemented"
78,431,61,8,"No-learning, No-expansion, Implemented"
79,431,61,8,"No-learning, No-expansion, Implemented"
80,431,61,8,"No-learning, No-expansion, Implemented"
81,431,61,8,"No-learning, No-expansion, Implemented"
82,431,61,8,"No-learning, No-expansion, Implemented"
83,431,61,8,"No-learning, No-expansion, Implemented"
84,431,61,8,"No-learning, No-expansion, Implemented"
85,431,61,8,"No-learning, No-expansion, Implemented"
86,431,61,8,"No-learning, No-expansion, Implemented"
87,431,61,8,"No-learning, No-expansion, Implemented"
88,431,61,8,"No-learning, No-expansion, Implemented"
89,431,61,8,"No-learning, No-expansion, Implemented"
90,431,61,8,"No-learning, No-expansion, Implemented"
91,431,61,8,"No-learning, No-expansion, Implemented"
92,431,61,8,"No-learning, No-expansion, Implemented"
93,431,61,8,"No-learning, No-expansion, Implemented"
94,431,61,8,"No-learning, No-expansion, Implemented"
95,431,61,8,"No-learning, No-expansion, Implemented"
96,431,61,8,"No-learning, No-expansion, Implemented"
97,431,61,8,"No-learning, No-expansion, Implemented"
98,430,62,8,"No-learning, No-expansion, Implemented"
99,430,62,8,"No-learning, No-expansion, Implemented"
100,430,62,8,"No-learning, No-expansion, Implemented"
101,430,62,8,"No-learning, No-expansion, Implemented"
102,430,62,8,"No-learning, No-expansion, Implemented"
103,430,62,8,"No-learning, No-expansion, Implemented"
104,430,62,8,"No-learning, No-expansion, Implemented"
105,430,62,8,"No-learning, No-expansion, Implemented"
106,430,62,8,"No-learning, No-expansion, Implemented"
107,430,62,8,"No-learning, No-expansion, Implemented"
108,430,62,8,"No-learning, No-expansion, Implemented"
1,455,45,0,"Informative-all, Dramatic, Not-Implemented"
2,450,50,0,"Informative-all, Dramatic, Not-Implemented"
3,447,53,0,"Informative-all, Dramatic, Not-Implemented"
4,447,53,0,"Informative-all, Dramatic, Not-Implemented"
5,445,55,0,"Informative-all, Dramatic, Not-Implemented"
6,442,58,0,"Informative-all, Dramatic, Not-Implemented"
7,442,58,0,"Informative-all, Dramatic, Not-Implemented"
8,442,58,0,"Informative-all, Dramatic, Not-Implemented"
9,442,58,0,"Informative-all, Dramatic, Not-Implemented"
10,442,58,0,"Informative-all, Dramatic, Not-Implemented"
11,442,58,0,"Informative-all, Dramatic, Not-Implemented"
12,442,58,0,"Informative-all, Dramatic, Not-Implemented"
13,442,58,0,"Informative-all, Dramatic, Not-Implemented"
14,442,58,0,"Informative-all, Dramatic, Not-Implemented"
15,442,58,0,"Informative-all, Dramatic, Not-Implemented"
16,442,58,0,"Informative-all, Dramatic, Not-Implemented"
17,442,58,0,"Informative-all, Dramatic, Not-Implemented"
18,442,58,0,"Informative-all, Dramatic, Not-Implemented"
19,442,58,0,"Informative-all, Dramatic, Not-Implemented"
20,442,58,0,"Informative-all, Dramatic, Not-Implemented"
21,442,58,0,"Informative-all, Dramatic, Not-Implemented"
22,442,58,0,"Informative-all, Dramatic, Not-Implemented"
23,442,58,0,"Informative-all, Dramatic, Not-Implemented"
24,442,58,0,"Informative-all, Dramatic, Not-Implemented"
25,442,58,0,"Informative-all, Dramatic, Not-Implemented"
26,442,58,0,"Informative-all, Dramatic, Not-Implemented"
27,442,58,0,"Informative-all, Dramatic, Not-Implemented"
28,442,58,0,"Informative-all, Dramatic, Not-Implemented"
29,442,58,0,"Informative-all, Dramatic, Not-Implemented"
30,442,58,0,"Informative-all, Dramatic, Not-Implemented"
31,442,58,0,"Informative-all, Dramatic, Not-Implemented"
32,442,58,0,"Informative-all, Dramatic, Not-Implemented"
33,441,59,0,"Informative-all, Dramatic, Not-Implemented"
34,441,59,0,"Informative-all, Dramatic, Not-Implemented"
35,441,59,0,"Informative-all, Dramatic, Not-Implemented"
36,441,59,0,"Informative-all, Dramatic, Not-Implemented"
37,441,59,0,"Informative-all, Dramatic, Not-Implemented"
38,441,59,0,"Informative-all, Dramatic, Not-Implemented"
39,441,59,0,"Informative-all, Dramatic, Not-Implemented"
40,441,59,0,"Informative-all, Dramatic, Not-Implemented"
41,441,59,0,"Informative-all, Dramatic, Not-Implemented"
42,441,59,0,"Informative-all, Dramatic, Not-Implemented"
43,441,59,0,"Informative-all, Dramatic, Not-Implemented"
44,441,59,0,"Informative-all, Dramatic, Not-Implemented"
45,441,59,0,"Informative-all, Dramatic, Not-Implemented"
46,441,59,0,"Informative-all, Dramatic, Not-Implemented"
47,441,59,0,"Informative-all, Dramatic, Not-Implemented"
48,441,59,0,"Informative-all, Dramatic, Not-Implemented"
49,441,59,0,"Informative-all, Dramatic, Not-Implemented"
50,441,59,0,"Informative-all, Dramatic, Not-Implemented"
51,441,59,0,"Informative-all, Dramatic, Not-Implemented"
52,441,59,0,"Informative-all, Dramatic, Not-Implemented"
53,441,59,0,"Informative-all, Dramatic, Not-Implemented"
54,441,59,0,"Informative-all, Dramatic, Not-Implemented"
55,441,59,0,"Informative-all, Dramatic, Not-Implemented"
56,441,59,0,"Informative-all, Dramatic, Not-Implemented"
57,441,59,0,"Informative-all, Dramatic, Not-Implemented"
58,441,59,0,"Informative-all, Dramatic, Not-Implemented"
59,441,59,0,"Informative-all, Dramatic, Not-Implemented"
60,441,59,0,"Informative-all, Dramatic, Not-Implemented"
61,441,59,0,"Informative-all, Dramatic, Not-Implemented"
62,441,59,0,"Informative-all, Dramatic, Not-Implemented"
63,440,60,0,"Informative-all, Dramatic, Not-Implemented"
64,440,60,0,"Informative-all, Dramatic, Not-Implemented"
65,440,60,0,"Informative-all, Dramatic, Not-Implemented"
66,440,60,0,"Informative-all, Dramatic, Not-Implemented"
67,440,60,0,"Informative-all, Dramatic, Not-Implemented"
68,440,60,0,"Informative-all, Dramatic, Not-Implemented"
69,440,60,0,"Informative-all, Dramatic, Not-Implemented"
70,440,60,0,"Informative-all, Dramatic, Not-Implemented"
71,440,60,0,"Informative-all, Dramatic, Not-Implemented"
72,440,60,0,"Informative-all, Dramatic, Not-Implemented"
73,440,60,0,"Informative-all, Dramatic, Not-Implemented"
74,440,60,0,"Informative-all, Dramatic, Not-Implemented"
75,440,60,0,"Informative-all, Dramatic, Not-Implemented"
76,440,60,0,"Informative-all, Dramatic, Not-Implemented"
77,440,60,0,"Informative-all, Dramatic, Not-Implemented"
78,440,60,0,"Informative-all, Dramatic, Not-Implemented"
79,440,60,0,"Informative-all, Dramatic, Not-Implemented"
80,440,60,0,"Informative-all, Dramatic, Not-Implemented"
81,440,60,0,"Informative-all, Dramatic, Not-Implemented"
82,440,60,0,"Informative-all, Dramatic, Not-Implemented"
83,439,61,0,"Informative-all, Dramatic, Not-Implemented"
84,439,61,0,"Informative-all, Dramatic, Not-Implemented"
85,439,61,0,"Informative-all, Dramatic, Not-Implemented"
86,439,61,0,"Informative-all, Dramatic, Not-Implemented"
87,439,61,0,"Informative-all, Dramatic, Not-Implemented"
88,439,61,0,"Informative-all, Dramatic, Not-Implemented"
89,439,61,0,"Informative-all, Dramatic, Not-Implemented"
90,439,61,0,"Informative-all, Dramatic, Not-Implemented"
91,439,61,0,"Informative-all, Dramatic, Not-Implemented"
92,439,61,0,"Informative-all, Dramatic, Not-Implemented"
93,439,61,0,"Informative-all, Dramatic, Not-Implemented"
94,439,61,0,"Informative-all, Dramatic, Not-Implemented"
95,439,61,0,"Informative-all, Dramatic, Not-Implemented"
96,439,61,0,"Informative-all, Dramatic, Not-Implemented"
97,439,61,0,"Informative-all, Dramatic, Not-Implemented"
98,439,61,0,"Informative-all, Dramatic, Not-Implemented"
99,439,61,0,"Informative-all, Dramatic, Not-Implemented"
100,439,61,0,"Informative-all, Dramatic, Not-Implemented"
101,439,61,0,"Informative-all, Dramatic, Not-Implemented"
102,439,61,0,"Informative-all, Dramatic, Not-Implemented"
103,439,61,0,"Informative-all, Dramatic, Not-Implemented"
104,439,61,0,"Informative-all, Dramatic, Not-Implemented"
105,439,61,0,"Informative-all, Dramatic, Not-Implemented"
106,439,61,0,"Informative-all, Dramatic, Not-Implemented"
107,439,61,0,"Informative-all, Dramatic, Not-Implemented"
108,439,61,0,"Informative-all, Dramatic, Not-Implemented"
1,460,40,0,"Informative-all, Dramatic, Not-Implemented"
2,457,43,0,"Informative-all, Dramatic, Not-Implemented"
3,455,45,0,"Informative-all, Dramatic, Not-Implemented"
4,451,49,0,"Informative-all, Dramatic, Not-Implemented"
5,449,51,0,"Informative-all, Dramatic, Not-Implemented"
6,448,52,0,"Informative-all, Dramatic, Not-Implemented"
7,446,54,0,"Informative-all, Dramatic, Not-Implemented"
8,446,54,0,"Informative-all, Dramatic, Not-Implemented"
9,446,54,0,"Informative-all, Dramatic, Not-Implemented"
10,446,54,0,"Informative-all, Dramatic, Not-Implemented"
11,446,54,0,"Informative-all, Dramatic, Not-Implemented"
12,446,54,0,"Informative-all, Dramatic, Not-Implemented"
13,445,55,0,"Informative-all, Dramatic, Not-Implemented"
14,444,56,0,"Informative-all, Dramatic, Not-Implemented"
15,443,57,0,"Informative-all, Dramatic, Not-Implemented"
16,443,57,0,"Informative-all, Dramatic, Not-Implemented"
17,443,57,0,"Informative-all, Dramatic, Not-Implemented"
18,443,57,0,"Informative-all, Dramatic, Not-Implemented"
19,443,57,0,"Informative-all, Dramatic, Not-Implemented"
20,442,58,0,"Informative-all, Dramatic, Not-Implemented"
21,442,58,0,"Informative-all, Dramatic, Not-Implemented"
22,442,58,0,"Informative-all, Dramatic, Not-Implemented"
23,442,58,0,"Informative-all, Dramatic, Not-Implemented"
24,442,58,0,"Informative-all, Dramatic, Not-Implemented"
25,442,58,0,"Informative-all, Dramatic, Not-Implemented"
26,441,59,0,"Informative-all, Dramatic, Not-Implemented"
27,441,59,0,"Informative-all, Dramatic, Not-Implemented"
28,441,59,0,"Informative-all, Dramatic, Not-Implemented"
29,441,59,0,"Informative-all, Dramatic, Not-Implemented"
30,441,59,0,"Informative-all, Dramatic, Not-Implemented"
31,441,59,0,"Informative-all, Dramatic, Not-Implemented"
32,441,59,0,"Informative-all, Dramatic, Not-Implemented"
33,441,59,0,"Informative-all, Dramatic, Not-Implemented"
34,441,59,0,"Informative-all, Dramatic, Not-Implemented"
35,441,59,0,"Informative-all, Dramatic, Not-Implemented"
36,441,59,0,"Informative-all, Dramatic, Not-Implemented"
37,441,59,0,"Informative-all, Dramatic, Not-Implemented"
38,441,59,0,"Informative-all, Dramatic, Not-Implemented"
39,441,59,0,"Informative-all, Dramatic, Not-Implemented"
40,441,59,0,"Informative-all, Dramatic, Not-Implemented"
41,441,59,0,"Informative-all, Dramatic, Not-Implemented"
42,441,59,0,"Informative-all, Dramatic, Not-Implemented"
43,441,59,0,"Informative-all, Dramatic, Not-Implemented"
44,441,59,0,"Informative-all, Dramatic, Not-Implemented"
45,441,59,0,"Informative-all, Dramatic, Not-Implemented"
46,441,59,0,"Informative-all, Dramatic, Not-Implemented"
47,441,59,0,"Informative-all, Dramatic, Not-Implemented"
48,441,59,0,"Informative-all, Dramatic, Not-Implemented"
49,441,59,0,"Informative-all, Dramatic, Not-Implemented"
50,441,59,0,"Informative-all, Dramatic, Not-Implemented"
51,441,59,0,"Informative-all, Dramatic, Not-Implemented"
52,441,59,0,"Informative-all, Dramatic, Not-Implemented"
53,441,59,0,"Informative-all, Dramatic, Not-Implemented"
54,441,59,0,"Informative-all, Dramatic, Not-Implemented"
55,441,59,0,"Informative-all, Dramatic, Not-Implemented"
56,440,60,0,"Informative-all, Dramatic, Not-Implemented"
57,440,60,0,"Informative-all, Dramatic, Not-Implemented"
58,440,60,0,"Informative-all, Dramatic, Not-Implemented"
59,440,60,0,"Informative-all, Dramatic, Not-Implemented"
60,440,60,0,"Informative-all, Dramatic, Not-Implemented"
61,440,60,0,"Informative-all, Dramatic, Not-Implemented"
62,440,60,0,"Informative-all, Dramatic, Not-Implemented"
63,440,60,0,"Informative-all, Dramatic, Not-Implemented"
64,440,60,0,"Informative-all, Dramatic, Not-Implemented"
65,440,60,0,"Informative-all, Dramatic, Not-Implemented"
66,440,60,0,"Informative-all, Dramatic, Not-Implemented"
67,440,60,0,"Informative-all, Dramatic, Not-Implemented"
68,440,60,0,"Informative-all, Dramatic, Not-Implemented"
69,440,60,0,"Informative-all, Dramatic, Not-Implemented"
70,440,60,0,"Informative-all, Dramatic, Not-Implemented"
71,440,60,0,"Informative-all, Dramatic, Not-Implemented"
72,440,60,0,"Informative-all, Dramatic, Not-Implemented"
73,440,60,0,"Informative-all, Dramatic, Not-Implemented"
74,440,60,0,"Informative-all, Dramatic, Not-Implemented"
75,440,60,0,"Informative-all, Dramatic, Not-Implemented"
76,440,60,0,"Informative-all, Dramatic, Not-Implemented"
77,440,60,0,"Informative-all, Dramatic, Not-Implemented"
78,440,60,0,"Informative-all, Dramatic, Not-Implemented"
79,440,60,0,"Informative-all, Dramatic, Not-Implemented"
80,440,60,0,"Informative-all, Dramatic, Not-Implemented"
81,440,60,0,"Informative-all, Dramatic, Not-Implemented"
82,440,60,0,"Informative-all, Dramatic, Not-Implemented"
83,440,60,0,"Informative-all, Dramatic, Not-Implemented"
84,440,60,0,"Informative-all, Dramatic, Not-Implemented"
85,440,60,0,"Informative-all, Dramatic, Not-Implemented"
86,440,60,0,"Informative-all, Dramatic, Not-Implemented"
87,440,60,0,"Informative-all, Dramatic, Not-Implemented"
88,440,60,0,"Informative-all, Dramatic, Not-Implemented"
89,440,60,0,"Informative-all, Dramatic, Not-Implemented"
90,440,60,0,"Informative-all, Dramatic, Not-Implemented"
91,440,60,0,"Informative-all, Dramatic, Not-Implemented"
92,440,60,0,"Informative-all, Dramatic, Not-Implemented"
93,440,60,0,"Informative-all, Dramatic, Not-Implemented"
94,440,60,0,"Informative-all, Dramatic, Not-Implemented"
95,440,60,0,"Informative-all, Dramatic, Not-Implemented"
96,440,60,0,"Informative-all, Dramatic, Not-Implemented"
97,440,60,0,"Informative-all, Dramatic, Not-Implemented"
98,440,60,0,"Informative-all, Dramatic, Not-Implemented"
99,440,60,0,"Informative-all, Dramatic, Not-Implemented"
100,440,60,0,"Informative-all, Dramatic, Not-Implemented"
101,440,60,0,"Informative-all, Dramatic, Not-Implemented"
102,440,60,0,"Informative-all, Dramatic, Not-Implemented"
103,440,60,0,"Informative-all, Dramatic, Not-Implemented"
104,440,60,0,"Informative-all, Dramatic, Not-Implemented"
105,440,60,0,"Informative-all, Dramatic, Not-Implemented"
106,440,60,0,"Informative-all, Dramatic, Not-Implemented"
107,440,60,0,"Informative-all, Dramatic, Not-Implemented"
108,440,60,0,"Informative-all, Dramatic, Not-Implemented"
1,465,35,0,"Informative-all, Dramatic, Not-Implemented"
2,462,38,0,"Informative-all, Dramatic, Not-Implemented"
3,460,40,0,"Informative-all, Dramatic, Not-Implemented"
4,457,43,0,"Informative-all, Dramatic, Not-Implemented"
5,456,44,0,"Informative-all, Dramatic, Not-Implemented"
6,455,45,0,"Informative-all, Dramatic, Not-Implemented"
7,455,45,0,"Informative-all, Dramatic, Not-Implemented"
8,455,45,0,"Informative-all, Dramatic, Not-Implemented"
9,455,45,0,"Informative-all, Dramatic, Not-Implemented"
10,455,45,0,"Informative-all, Dramatic, Not-Implemented"
11,455,45,0,"Informative-all, Dramatic, Not-Implemented"
12,455,45,0,"Informative-all, Dramatic, Not-Implemented"
13,455,45,0,"Informative-all, Dramatic, Not-Implemented"
14,455,45,0,"Informative-all, Dramatic, Not-Implemented"
15,455,45,0,"Informative-all, Dramatic, Not-Implemented"
16,455,45,0,"Informative-all, Dramatic, Not-Implemented"
17,455,45,0,"Informative-all, Dramatic, Not-Implemented"
18,455,45,0,"Informative-all, Dramatic, Not-Implemented"
19,455,45,0,"Informative-all, Dramatic, Not-Implemented"
20,455,45,0,"Informative-all, Dramatic, Not-Implemented"
21,455,45,0,"Informative-all, Dramatic, Not-Implemented"
22,455,45,0,"Informative-all, Dramatic, Not-Implemented"
23,455,45,0,"Informative-all, Dramatic, Not-Implemented"
24,455,45,0,"Informative-all, Dramatic, Not-Implemented"
25,455,45,0,"Informative-all, Dramatic, Not-Implemented"
26,455,45,0,"Informative-all, Dramatic, Not-Implemented"
27,455,45,0,"Informative-all, Dramatic, Not-Implemented"
28,455,45,0,"Informative-all, Dramatic, Not-Implemented"
29,455,45,0,"Informative-all, Dramatic, Not-Implemented"
30,455,45,0,"Informative-all, Dramatic, Not-Implemented"
31,455,45,0,"Informative-all, Dramatic, Not-Implemented"
32,455,45,0,"Informative-all, Dramatic, Not-Implemented"
33,455,45,0,"Informative-all, Dramatic, Not-Implemented"
34,455,45,0,"Informative-all, Dramatic, Not-Implemented"
35,455,45,0,"Informative-all, Dramatic, Not-Implemented"
36,454,46,0,"Informative-all, Dramatic, Not-Implemented"
37,454,46,0,"Informative-all, Dramatic, Not-Implemented"
38,454,46,0,"Informative-all, Dramatic, Not-Implemented"
39,454,46,0,"Informative-all, Dramatic, Not-Implemented"
40,454,46,0,"Informative-all, Dramatic, Not-Implemented"
41,454,46,0,"Informative-all, Dramatic, Not-Implemented"
42,454,46,0,"Informative-all, Dramatic, Not-Implemented"
43,454,46,0,"Informative-all, Dramatic, Not-Implemented"
44,454,46,0,"Informative-all, Dramatic, Not-Implemented"
45,454,46,0,"Informative-all, Dramatic, Not-Implemented"
46,454,46,0,"Informative-all, Dramatic, Not-Implemented"
47,454,46,0,"Informative-all, Dramatic, Not-Implemented"
48,454,46,0,"Informative-all, Dramatic, Not-Implemented"
49,454,46,0,"Informative-all, Dramatic, Not-Implemented"
50,454,46,0,"Informative-all, Dramatic, Not-Implemented"
51,454,46,0,"Informative-all, Dramatic, Not-Implemented"
52,454,46,0,"Informative-all, Dramatic, Not-Implemented"
53,454,46,0,"Informative-all, Dramatic, Not-Implemented"
54,454,46,0,"Informative-all, Dramatic, Not-Implemented"
55,453,47,0,"Informative-all, Dramatic, Not-Implemented"
56,453,47,0,"Informative-all, Dramatic, Not-Implemented"
57,453,47,0,"Informative-all, Dramatic, Not-Implemented"
58,453,47,0,"Informative-all, Dramatic, Not-Implemented"
59,453,47,0,"Informative-all, Dramatic, Not-Implemented"
60,453,47,0,"Informative-all, Dramatic, Not-Implemented"
61,453,47,0,"Informative-all, Dramatic, Not-Implemented"
62,453,47,0,"Informative-all, Dramatic, Not-Implemented"
63,453,47,0,"Informative-all, Dramatic, Not-Implemented"
64,453,47,0,"Informative-all, Dramatic, Not-Implemented"
65,453,47,0,"Informative-all, Dramatic, Not-Implemented"
66,453,47,0,"Informative-all, Dramatic, Not-Implemented"
67,453,47,0,"Informative-all, Dramatic, Not-Implemented"
68,453,47,0,"Informative-all, Dramatic, Not-Implemented"
69,453,47,0,"Informative-all, Dramatic, Not-Implemented"
70,453,47,0,"Informative-all, Dramatic, Not-Implemented"
71,453,47,0,"Informative-all, Dramatic, Not-Implemented"
72,453,47,0,"Informative-all, Dramatic, Not-Implemented"
73,453,47,0,"Informative-all, Dramatic, Not-Implemented"
74,453,47,0,"Informative-all, Dramatic, Not-Implemented"
75,453,47,0,"Informative-all, Dramatic, Not-Implemented"
76,453,47,0,"Informative-all, Dramatic, Not-Implemented"
77,453,47,0,"Informative-all, Dramatic, Not-Implemented"
78,453,47,0,"Informative-all, Dramatic, Not-Implemented"
79,453,47,0,"Informative-all, Dramatic, Not-Implemented"
80,453,47,0,"Informative-all, Dramatic, Not-Implemented"
81,453,47,0,"Informative-all, Dramatic, Not-Implemented"
82,453,47,0,"Informative-all, Dramatic, Not-Implemented"
83,453,47,0,"Informative-all, Dramatic, Not-Implemented"
84,453,47,0,"Informative-all, Dramatic, Not-Implemented"
85,453,47,0,"Informative-all, Dramatic, Not-Implemented"
86,453,47,0,"Informative-all, Dramatic, Not-Implemented"
87,453,47,0,"Informative-all, Dramatic, Not-Implemented"
88,453,47,0,"Informative-all, Dramatic, Not-Implemented"
89,453,47,0,"Informative-all, Dramatic, Not-Implemented"
90,453,47,0,"Informative-all, Dramatic, Not-Implemented"
91,453,47,0,"Informative-all, Dramatic, Not-Implemented"
92,453,47,0,"Informative-all, Dramatic, Not-Implemented"
93,453,47,0,"Informative-all, Dramatic, Not-Implemented"
94,453,47,0,"Informative-all, Dramatic, Not-Implemented"
95,453,47,0,"Informative-all, Dramatic, Not-Implemented"
96,453,47,0,"Informative-all, Dramatic, Not-Implemented"
97,453,47,0,"Informative-all, Dramatic, Not-Implemented"
98,453,47,0,"Informative-all, Dramatic, Not-Implemented"
99,453,47,0,"Informative-all, Dramatic, Not-Implemented"
100,453,47,0,"Informative-all, Dramatic, Not-Implemented"
101,452,48,0,"Informative-all, Dramatic, Not-Implemented"
102,452,48,0,"Informative-all, Dramatic, Not-Implemented"
103,452,48,0,"Informative-all, Dramatic, Not-Implemented"
104,452,48,0,"Informative-all, Dramatic, Not-Implemented"
105,452,48,0,"Informative-all, Dramatic, Not-Implemented"
106,452,48,0,"Informative-all, Dramatic, Not-Implemented"
107,452,48,0,"Informative-all, Dramatic, Not-Implemented"
108,452,48,0,"Informative-all, Dramatic, Not-Implemented"
